experiment,experiment_name,condition,condition_idx,n_components,alpha,var_thresh,corr_thresh,n_full,n_dedup,n_features,r2_full,r2_dedup,mae_full,mae_dedup,std_r2_full,std_r2_dedup,delta_r2,n_seeds
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.01,0.8,21,14,8,-0.3592464928766077,-0.7221158663790147,0.1818819811442908,0.2324391167781679,0.0,1.1102230246251565e-16,0.362869373502407,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.01,0.8,21,14,8,-0.3592464928766077,-0.7221158663790147,0.1818819811442908,0.2324391167781679,0.0,1.1102230246251565e-16,0.362869373502407,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.01,0.8,21,14,8,-0.3592464928766077,-0.7221158663790147,0.1818819811442908,0.2324391167781679,0.0,1.1102230246251565e-16,0.362869373502407,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.01,0.85,21,14,9,0.006813978262109388,-0.25797329258544344,0.15325809973468446,0.21309883986260034,0.0,0.0,0.2647872708475528,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.01,0.85,21,14,9,-0.03655295973872552,0.019595056715724923,0.15704647099947106,0.17413315533884208,0.0,0.0,-0.056148016454450445,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.01,0.85,21,14,9,-0.0594048907022664,-0.09523350771528816,0.15610096970955312,0.18675034081725297,0.0,0.0,0.03582861701302176,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.01,0.85,21,14,9,-0.31566985179763196,-0.6603650092639914,0.17890108430912136,0.22960738851955007,0.0,0.0,0.3446951574663595,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.01,0.85,21,14,9,-0.24533298713831697,-0.6245357303909089,0.17629458506093365,0.23005226186572028,0.0,0.0,0.37920274325259196,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.01,0.85,21,14,9,-0.24533298713831697,-0.6245357303909089,0.17629458506093365,0.23005226186572028,0.0,0.0,0.37920274325259196,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.01,0.85,21,14,9,-0.24533298713831697,-0.6245357303909089,0.17629458506093365,0.23005226186572028,0.0,0.0,0.37920274325259196,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.01,0.9,21,14,14,-0.053953026722032726,-0.006040449145545246,0.1597381196076619,0.17827597738168466,0.0,0.0,-0.04791257757648748,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.01,0.9,21,14,14,-0.034793280684407346,-0.030942433161432303,0.1582859023928468,0.18139928236029532,0.0,0.0,-0.0038508475229750427,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.01,0.9,21,14,14,-0.04393600571715317,-0.1720718422941434,0.15996531363688926,0.19908424551459988,0.0,0.0,0.12813583657699024,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.01,0.9,21,14,14,-0.4804185085353161,-0.6190062824673734,0.18940713457543043,0.20991613821655494,0.0,0.0,0.13858777393205735,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.01,0.9,21,14,14,-0.1841334454903103,-0.29323478992701646,0.17492652253190913,0.1894323991758151,0.0,0.0,0.10910134443670616,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.01,0.9,21,14,14,-0.34571804154597996,-0.23233369608818122,0.1850057406074119,0.19050519372472416,0.0,0.0,-0.11338434545779874,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.01,0.9,21,14,14,-0.31972794653764636,-0.23233369608818122,0.1836634846478055,0.19050519372472416,0.0,0.0,-0.08739425044946514,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.01,0.95,21,14,25,-0.04133302797662064,-0.027504260025802862,0.1631632510662776,0.1790622423240107,0.0,0.0,-0.013828767950817777,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.01,0.95,21,14,25,0.01585953807598517,0.014921797976560014,0.15336874303908182,0.17866161050629,0.0,0.0,0.000937740099425155,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.01,0.95,21,14,25,-0.04099339719965833,-0.033298668298949785,0.15935798471569185,0.1842569442931349,0.0,0.0,-0.007694728900708547,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.01,0.95,21,14,25,-0.5005869826996532,-0.23513224632892848,0.1990279974519061,0.20149534509056918,0.0,0.0,-0.2654547363707247,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.01,0.95,21,14,25,-0.33943773615819195,0.1910116224778725,0.16154660926167125,0.14406104420619828,0.0,0.0,-0.5304493586360645,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.01,0.95,21,14,25,-0.8876418630286023,0.32070697059184994,0.1945641650284735,0.138552947202848,0.0,0.0,-1.2083488336204522,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.01,0.95,21,14,25,-0.38014322723771077,0.32070697059184994,0.1608943754932436,0.138552947202848,0.0,0.0,-0.7008501978295607,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.01,1.0,21,14,62,-0.020115789234531833,-0.04564296820159375,0.1610014028932697,0.18522501937645888,0.0,0.0,0.025527178967061914,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.01,1.0,21,14,62,0.017691830185484814,0.03662692267920542,0.15352583538659662,0.17450016183617392,0.0,0.0,-0.018935092493720607,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.01,1.0,21,14,62,-0.16153580721907534,-0.28422434752373116,0.1674507476729644,0.19654958133613273,0.0,0.0,0.12268854030465581,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.01,1.0,21,14,62,-0.9853371906905894,-1.297598873495399,0.2056144631929103,0.24304932697503343,0.0,0.0,0.3122616828048095,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.01,1.0,21,14,62,-0.4552720259362766,-0.5157329275875846,0.15854177922703508,0.20528060210841118,0.0,0.0,0.06046090165130802,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.01,1.0,21,14,62,-0.8033446501830438,0.06542028235989117,0.19812064409047273,0.16801655597780565,1.1102230246251565e-16,0.0,-0.868764932542935,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.01,1.0,21,14,62,-0.358997530859283,0.06542028235989117,0.16200265531820807,0.16801655597780565,0.0,0.0,-0.42441781321917416,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.05,0.8,21,14,6,-0.13925254966369383,-0.17206862926556377,0.17595625698351788,0.1935508853476048,0.0,0.0,0.03281607960186994,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.05,0.8,21,14,6,-0.01919399898310159,-0.1324588430406437,0.15998551648618956,0.19112864490998635,0.0,0.0,0.11326484405754211,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.05,0.8,21,14,6,-0.09503195227745209,-0.5521540546905128,0.16167515995517356,0.21620132391706562,0.0,0.0,0.4571221024130607,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.05,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.05,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.05,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.05,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.05,0.85,21,14,7,-0.10984476358726325,-0.23364359418105662,0.16967848436694485,0.21269785128886518,0.0,0.0,0.12379883059379337,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.05,0.85,21,14,7,-0.06189346360006387,-0.12393413948454413,0.16286854980622054,0.18869813660143178,0.0,0.0,0.062040675884480256,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.05,0.85,21,14,7,-0.049899084241756375,-0.5345916726733542,0.16222875235648337,0.21516549657708817,0.0,0.0,0.4846925884315978,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.05,0.85,21,14,7,-0.07218344371637331,-0.3817529216078013,0.15963432020952517,0.2008234426999488,0.0,0.0,0.30956947789142797,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.05,0.85,21,14,7,-0.05524941025413943,-0.3817529216078013,0.1573900749468873,0.2008234426999488,0.0,0.0,0.32650351135366185,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.05,0.85,21,14,7,-0.05524941025413943,-0.3817529216078013,0.1573900749468873,0.2008234426999488,0.0,0.0,0.32650351135366185,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.05,0.85,21,14,7,-0.05524941025413943,-0.3817529216078013,0.1573900749468873,0.2008234426999488,0.0,0.0,0.32650351135366185,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.05,0.9,21,14,12,-0.09689862087933032,-0.11498418833464785,0.16687890270899616,0.18514236044415447,0.0,0.0,0.01808556745531753,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.05,0.9,21,14,12,-0.05234210591440913,-0.10111764787914512,0.16247025675761062,0.18932744329024,0.0,0.0,0.04877554196473599,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.05,0.9,21,14,12,-0.15659021395465755,-0.33285011371165707,0.16856005358550477,0.204325614039755,0.0,0.0,0.17625989975699952,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.05,0.9,21,14,12,-0.13693916291613473,-0.3990033391371537,0.16237048692161823,0.19388704287098465,0.0,0.0,0.26206417622101896,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.05,0.9,21,14,12,-0.08239845002468726,0.045935038479917756,0.1651455534133565,0.16216950266212077,0.0,0.0,-0.12833348850460502,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.05,0.9,21,14,12,-0.022419499887734506,0.03137898997422395,0.1590512222961456,0.1637172688646137,0.0,0.0,-0.053798489861958454,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.05,0.9,21,14,12,-0.022419499887734506,0.03137898997422395,0.1590512222961456,0.1637172688646137,0.0,0.0,-0.053798489861958454,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.05,0.95,21,14,21,-0.05472387955562685,-0.08492893263351542,0.16393015430578942,0.18421197637854222,0.0,0.0,0.030205053077888566,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.05,0.95,21,14,21,0.0062755323304511945,-0.03373902602274059,0.15475341448656424,0.1809136723934253,0.0,0.0,0.04001455835319179,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.05,0.95,21,14,21,-0.036508069794986886,-0.14128426577777597,0.15557724235907514,0.1851792006035422,0.0,0.0,0.10477619598278909,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.05,0.95,21,14,21,-0.1412991833391073,0.18714070571643193,0.17030850140256057,0.15857959419839,0.0,0.0,-0.3284398890555392,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.05,0.95,21,14,21,-0.7410868453675382,0.5077259237508454,0.1664077715984684,0.11509051371967771,1.1102230246251565e-16,0.0,-1.2488127691183837,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.05,0.95,21,14,21,0.006256292900025939,0.4768270979552378,0.14526022372995,0.11803280102225626,0.0,0.0,-0.47057080505521187,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.05,0.95,21,14,21,0.1328797225184526,0.4768270979552378,0.14107744477099068,0.11803280102225626,0.0,0.0,-0.3439473754367852,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.05,1.0,21,14,49,-0.031983935788053364,-0.05640410844271826,0.16110386687109018,0.18504082545946585,0.0,0.0,0.024420172654664896,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.05,1.0,21,14,49,0.012004121416978597,0.0028113238206463054,0.1533220408618214,0.17474293552109235,0.0,0.0,0.009192797596332292,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.05,1.0,21,14,49,-0.1683910673301212,-0.33947403809507537,0.1672742808218012,0.19895092692336638,0.0,0.0,0.17108297076495416,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.05,1.0,21,14,49,-0.351863268581166,-1.219544841966369,0.17185010196533637,0.23658107758979527,0.0,0.0,0.867681573385203,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.05,1.0,21,14,49,-1.2056905699642249,-0.4485757967760813,0.18796281927688815,0.18482331965642596,0.0,0.0,-0.7571147731881436,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.05,1.0,21,14,49,-0.25248570841727425,0.08977223476796126,0.14873656020302617,0.16190047617432324,0.0,0.0,-0.3422579431852355,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.05,1.0,21,14,49,0.14909032119723098,0.08977223476796126,0.1360548588849085,0.16190047617432324,0.0,0.0,0.05931808642926972,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.1,0.8,21,14,6,-0.13925254966369383,-0.17206862926556377,0.17595625698351788,0.1935508853476048,0.0,0.0,0.03281607960186994,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.1,0.8,21,14,6,-0.01919399898310159,-0.1324588430406437,0.15998551648618956,0.19112864490998635,0.0,0.0,0.11326484405754211,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.1,0.8,21,14,6,-0.09503195227745209,-0.5521540546905128,0.16167515995517356,0.21620132391706562,0.0,0.0,0.4571221024130607,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.1,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.1,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.1,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.1,0.8,21,14,6,-0.08327836671706335,-0.6516045166160431,0.16309108041752562,0.22653110513237765,0.0,0.0,0.5683261498989798,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.1,0.85,21,14,7,-0.10984476358726325,-0.23364359418105662,0.16967848436694485,0.21269785128886518,0.0,0.0,0.12379883059379337,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.1,0.85,21,14,7,-0.06189346360006387,-0.12393413948454413,0.16286854980622054,0.18869813660143178,0.0,0.0,0.062040675884480256,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.1,0.85,21,14,7,-0.049899084241756375,-0.5345916726733542,0.16222875235648337,0.21516549657708817,0.0,0.0,0.4846925884315978,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.1,0.85,21,14,7,-0.07218344371637331,-0.3817529216078013,0.15963432020952517,0.2008234426999488,0.0,0.0,0.30956947789142797,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.1,0.85,21,14,7,-0.05524941025413943,-0.3817529216078013,0.1573900749468873,0.2008234426999488,0.0,0.0,0.32650351135366185,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.1,0.85,21,14,7,-0.05524941025413943,-0.3817529216078013,0.1573900749468873,0.2008234426999488,0.0,0.0,0.32650351135366185,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.1,0.85,21,14,7,-0.05524941025413943,-0.3817529216078013,0.1573900749468873,0.2008234426999488,0.0,0.0,0.32650351135366185,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.1,0.9,21,14,12,-0.09689862087933032,-0.11498418833464785,0.16687890270899616,0.18514236044415447,0.0,0.0,0.01808556745531753,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.1,0.9,21,14,12,-0.05234210591440913,-0.10111764787914512,0.16247025675761062,0.18932744329024,0.0,0.0,0.04877554196473599,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.1,0.9,21,14,12,-0.15659021395465755,-0.33285011371165707,0.16856005358550477,0.204325614039755,0.0,0.0,0.17625989975699952,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.1,0.9,21,14,12,-0.13693916291613473,-0.3990033391371537,0.16237048692161823,0.19388704287098465,0.0,0.0,0.26206417622101896,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.1,0.9,21,14,12,-0.08239845002468726,0.045935038479917756,0.1651455534133565,0.16216950266212077,0.0,0.0,-0.12833348850460502,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.1,0.9,21,14,12,-0.022419499887734506,0.03137898997422395,0.1590512222961456,0.1637172688646137,0.0,0.0,-0.053798489861958454,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.1,0.9,21,14,12,-0.022419499887734506,0.03137898997422395,0.1590512222961456,0.1637172688646137,0.0,0.0,-0.053798489861958454,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.1,0.95,21,14,20,-0.0660445279525066,-0.10626996101709674,0.16554862753919133,0.18668673110359926,0.0,0.0,0.040225433064590144,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.1,0.95,21,14,20,-0.0026068511823269525,-0.04903510451637483,0.15424171466234035,0.1809689929577806,0.0,0.0,0.046428253334047875,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.1,0.95,21,14,20,-0.050218222856102335,-0.16027455244663624,0.1561849490858606,0.18601992494068242,0.0,0.0,0.11005632959053391,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.1,0.95,21,14,20,-0.22656399452598275,-0.24891363875225458,0.17517910922735572,0.20233550438832046,0.0,0.0,0.022349644226271836,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.1,0.95,21,14,20,-1.4558094874725207,0.2394618259306216,0.19887663990949997,0.15356906381702246,2.220446049250313e-16,0.0,-1.6952713134031423,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.1,0.95,21,14,20,-0.6819643180061021,0.3084213535761783,0.1658488160915447,0.136102655062717,0.0,0.0,-0.9903856715822804,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.1,0.95,21,14,20,-0.649119537030886,0.3084213535761783,0.16362610939343392,0.136102655062717,0.0,0.0,-0.9575408906070643,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,1.0,0.1,1.0,21,14,48,-0.03589745418138901,-0.06718134029027945,0.1616839609689571,0.18615174869255546,0.0,0.0,0.031283886108890435,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,1.0,0.1,1.0,21,14,48,0.008042835173264873,-0.006973118834733061,0.15312433372058157,0.1751228661351583,0.0,0.0,0.015015954007997934,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,1.0,0.1,1.0,21,14,48,-0.1704203662447239,-0.3378805807941512,0.1670812579108317,0.19922109278705616,0.0,0.0,0.16746021454942728,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,1.0,0.1,1.0,21,14,48,-0.4510945039114844,-1.3120130112177053,0.17817339424937215,0.25164598383157977,0.0,0.0,0.8609185073062209,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,1.0,0.1,1.0,21,14,48,-2.2092766062249223,-1.119009289262904,0.2327354307901696,0.21643218086280977,0.0,0.0,-1.0902673169620183,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,1.0,0.1,1.0,21,14,48,-0.743092230782719,-0.47301300796852597,0.16110002975872728,0.19240569617476358,0.0,0.0,-0.27007922281419305,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,1.0,0.1,1.0,21,14,48,-0.22361737104043788,-0.47301300796852597,0.14933008673241552,0.19240569617476358,0.0,0.0,0.24939563692808808,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,5.0,0.0,0.8,21,14,31,-0.05984863241856431,0.1141325661565894,0.15749119432433123,0.16166139824767597,0.0,0.0,-0.1739811985751537,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,5.0,0.0,0.8,21,14,31,-0.0745062703368573,0.09098824254946059,0.16504994195816367,0.16877660788763751,0.0,0.0,-0.1654945128863179,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,5.0,0.0,0.8,21,14,31,0.1357769125274234,-0.018002650011789578,0.14687495364360753,0.1794281544817312,0.0,0.0,0.153779562539213,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,5.0,0.0,0.8,21,14,31,0.18495144716555034,-0.08827927847922856,0.13784784882055204,0.19720000872900714,0.0,0.0,0.2732307256447789,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,5.0,0.0,0.8,21,14,31,0.495356910782057,0.4306471549991507,0.10643091498657568,0.13057926376482348,0.0,5.551115123125783e-17,0.06470975578290633,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,5.0,0.0,0.8,21,14,31,0.5870119230851599,0.6788670781074962,0.09636807237910679,0.10296924753081631,0.0,0.0,-0.09185515502233632,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,5.0,0.0,0.8,21,14,31,0.5622537181061237,0.6788670781074962,0.09547737106087695,0.10296924753081631,0.0,0.0,-0.11661336000137257,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,5.0,0.0,0.85,21,14,36,-0.02221880562192391,0.09659243870798984,0.15243270143632878,0.16611016080120652,0.0,0.0,-0.11881124432991375,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,5.0,0.0,0.85,21,14,36,-0.02483948595700225,0.12400616572575007,0.16289876143252047,0.16692329381500579,0.0,0.0,-0.14884565168275232,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,5.0,0.0,0.85,21,14,36,0.20907687316335144,0.1331857864850443,0.13896373848524496,0.16168619499456313,0.0,0.0,0.07589108667830713,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,5.0,0.0,0.85,21,14,36,0.22148804981143733,-0.14061920499797198,0.13777438792905702,0.20010080394380172,0.0,0.0,0.3621072548094093,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,5.0,0.0,0.85,21,14,36,0.5512483443672144,0.4341535883412983,0.0973959651932264,0.13295843538340063,0.0,5.551115123125783e-17,0.11709475602591607,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,5.0,0.0,0.85,21,14,36,0.5814240739316014,0.6780883114792733,0.09308406181824025,0.10404219787180424,0.0,0.0,-0.09666423754767184,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,5.0,0.0,0.85,21,14,36,0.5260708477985157,0.6780883114792733,0.09927260159726524,0.10404219787180424,0.0,0.0,-0.15201746368075764,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,5.0,0.0,0.9,21,14,43,-0.013462686472500929,0.12580792966333065,0.15237364897023586,0.1625181753162885,0.0,0.0,-0.13927061613583158,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,5.0,0.0,0.9,21,14,43,-0.0392198990285777,0.08704510368288254,0.1602819312474622,0.16947364920642413,0.0,0.0,-0.12626500271146024,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,5.0,0.0,0.9,21,14,43,0.10893425357567577,0.08003970941102778,0.15109467825556375,0.16828476748455776,0.0,0.0,0.028894544164647984,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,5.0,0.0,0.9,21,14,43,0.1783575459650647,-0.07183436332946735,0.1388133690802547,0.19340955745379404,0.0,0.0,0.25019190929453206,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,5.0,0.0,0.9,21,14,43,0.48674962192785776,0.2607968324126648,0.10289306985148228,0.1509049933652989,0.0,0.0,0.22595278951519293,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,5.0,0.0,0.9,21,14,43,0.5854035426794347,0.6319655333630398,0.09053512479654265,0.10953313534199204,0.0,0.0,-0.046561990683605115,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,15,5.0,0.0,0.9,21,14,43,0.5648910824176444,0.6319655333630398,0.09325806459035431,0.10953313534199204,0.0,0.0,-0.06707445094539544,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,1,5.0,0.0,0.95,21,14,56,0.02910551853032184,0.15394688684577695,0.15502878388917707,0.16536305377993826,0.0,0.0,-0.12484136831545511,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,2,5.0,0.0,0.95,21,14,56,-0.020334980574341133,0.09061581491192083,0.16010685739815553,0.17291829103240688,0.0,0.0,-0.11095079548626197,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,3,5.0,0.0,0.95,21,14,56,0.06337187326232263,0.0007125205523136335,0.15758026636908667,0.17628606275513267,0.0,0.0,0.062659352710009,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,6,5.0,0.0,0.95,21,14,56,0.30689793651158037,-0.09798711554305051,0.1245523585538213,0.18912102127598965,0.0,0.0,0.4048850520546309,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,9,5.0,0.0,0.95,21,14,56,0.47017827979238014,0.1498653829035409,0.10275513290134093,0.16165616950223366,0.0,0.0,0.32031289688883924,3
7,Polyols on Capto MMC (pH 6),20% ethylene glycol,1,12,5.0,0.0,0.95,21,14,56,0.5588846131605796,0.5840964652888816,0.08927384921697103,0.11251222274875099,0.0,0.0,-0.025211852128302015,3
